employee_id,employee_name,employee_surname,employee_birthday,employee_gender,employee_salary,position_name,created_at,departament_id
913,Lin,Golding,1978-05-09,1,19386.66,Support,2022-03-25 10:42:58,3
914,Elbert,D'Onise,1976-07-11,1,4077.69,Services,2022-09-30 13:53:22,6
915,Ermanno,Bedbrough,1988-09-23,0,12794.83,Marketing,2022-09-25 10:31:37,5
916,Burr,Lardier,1976-08-22,1,14115.66,Sales,2022-04-24 21:17:00,4
917,Griffith,Plaschke,1995-10-02,0,29738.4,Marketing,2022-05-08 06:55:35,4
918,Celene,Andretti,1996-02-20,0,22989.56,Marketing,2022-07-02 09:23:42,5
919,Peggie,Dearn,1984-12-01,1,12559.6,Research and Development,2022-09-04 07:50:24,5
920,Leslie,Werrilow,1998-07-07,0,21006.08,Services,2022-05-15 07:56:13,2
921,Svend,Jobe,1999-05-28,0,15233.96,Product Management,2022-05-11 01:45:37,3
922,Virginie,Bartholat,1981-08-17,1,1728.97,Product Management,2022-08-10 11:16:18,3
923,Carmencita,Callar,1978-07-04,1,16884.64,Engineering,2022-06-01 02:06:18,2
924,Cosette,Blitzer,1987-09-18,1,7074.48,Engineering,2022-05-25 00:45:17,5
925,Arlen,Ianilli,1996-12-26,0,12091.96,Training,2021-12-23 17:23:31,1
926,Zulema,Bresson,1996-02-27,0,18900.54,Legal,2022-09-15 09:03:35,3
927,Dennie,Adran,1972-05-28,1,26828.02,Human Resources,2022-04-07 04:55:04,2
928,Bendicty,Brisset,1980-05-13,0,8955.2,Research and Development,2022-11-14 21:53:33,5
929,Natale,Petrina,2000-04-16,0,6624.85,Support,2022-04-29 14:46:19,6
930,Yoshi,Pizzey,1985-08-12,0,11539.02,Accounting,2021-12-12 04:21:50,4
931,Peder,Aleksandrikin,1984-04-02,0,9748.67,Product Management,2022-05-07 20:21:26,5
932,Myrna,Camplejohn,1986-01-05,0,8979.69,Support,2022-05-03 21:09:19,2
933,Yehudi,Dashkov,1988-11-21,0,6983.18,Human Resources,2022-08-12 08:46:07,4
934,Shepperd,Ambler,1980-11-30,1,3117.96,Training,2022-10-06 01:45:04,5
935,Chen,Kenewell,1989-07-03,1,10914.21,Research and Development,2022-08-08 13:24:59,1
936,Alta,Tredget,1974-04-15,0,5745.83,Training,2022-10-19 11:06:22,4
937,Tatiana,Sawer,1979-12-09,0,8739.89,Legal,2022-01-17 22:52:17,6
938,Linea,Suthworth,1984-05-07,1,19591.79,Engineering,2022-05-12 17:27:37,6
939,Goddart,Hearnes,1976-12-01,0,29000.07,Business Development,2022-02-25 06:49:22,3
940,Rafe,Jagiello,1999-01-06,1,17205.82,Engineering,2022-04-30 00:30:26,3
941,Griswold,Towne,1999-07-25,0,24717.35,Accounting,2022-08-16 08:57:13,6
942,Rosabelle,Golsworthy,2000-01-31,0,24296.66,Sales,2022-09-17 02:50:57,2
943,Hatty,Streather,1978-08-06,0,15489.25,Engineering,2022-09-26 11:47:23,1
944,Nevil,Bazell,2000-08-20,1,13193.53,Human Resources,2022-03-15 15:58:45,1
945,Corny,Garrattley,1991-10-07,1,28185.5,Human Resources,2022-09-09 20:30:06,2
946,Glenine,Butland,1978-11-09,0,29147.33,Support,2022-06-08 00:41:11,6
947,Babs,Greenhough,1999-12-20,0,1534.49,Research and Development,2022-11-27 07:32:10,5
948,Nickie,Elijahu,1991-04-08,0,2196.81,Support,2022-09-14 19:01:43,1
949,Yorgo,Pitfield,1974-04-07,1,21373.37,Sales,2022-01-19 01:40:04,1
950,Lothaire,Bromell,1977-11-02,0,18562.29,Business Development,2022-11-05 16:29:50,4
951,Mozelle,Miguet,1995-06-04,1,8814.21,Engineering,2021-12-04 22:51:33,3
952,Avictor,Elmar,1986-07-17,1,21662.7,Engineering,2022-07-25 01:40:43,3
953,Klement,Lante,1977-08-05,1,26936.8,Human Resources,2022-11-17 14:54:33,4
954,Beulah,Dreier,1996-05-11,0,26787.07,Legal,2022-06-11 19:11:51,3
955,Sheri,Mandel,1974-08-26,1,8596.52,Engineering,2022-10-24 06:13:23,5
956,Peter,Simeoni,1977-04-22,1,10931.61,Research and Development,2022-02-15 18:26:35,5
957,Imelda,Oldacre,1974-04-10,1,6383.71,Human Resources,2021-12-29 02:20:09,1
958,Florance,Seeman,1997-06-02,0,17253.09,Legal,2022-11-23 17:49:58,2
959,Lyndell,Randalson,1994-02-12,1,13296.98,Services,2022-04-26 07:41:03,2
960,Norrie,Von Der Empten,1995-04-14,1,10042.84,Legal,2022-06-09 02:42:39,2
961,Bradly,Henrion,1993-09-05,0,13296.55,Engineering,2022-06-10 19:59:10,3
962,Waly,Copnell,1976-09-01,1,29584.39,Support,2022-04-05 19:43:47,5
963,Zondra,Kennedy,1981-05-07,0,14360.38,Services,2022-07-16 07:29:32,6
964,Amalita,Bartoleyn,1992-06-05,1,8106.02,Support,2022-04-08 14:46:55,1
965,Rainer,Patrie,1992-12-03,0,25832.54,Legal,2022-03-16 12:11:30,2
966,Mallory,Beteriss,1987-06-03,1,3440.01,Research and Development,2022-03-20 12:47:07,5
967,Lissie,Goodburn,1999-02-24,1,7632.29,Human Resources,2022-06-17 18:46:21,6
968,Merrel,Mainston,1976-06-19,1,6187.6,Training,2022-06-28 01:08:04,6
969,Barty,Pawsey,1992-07-22,1,22963.86,Accounting,2022-05-14 08:48:36,3
970,Gorden,Corringham,1990-11-10,0,8572.48,Training,2022-04-13 02:19:33,4
971,Matthew,Roscam,1979-02-22,0,10790.42,Sales,2022-08-24 14:40:01,6
972,Junia,Fitzroy,1999-01-21,1,5788.64,Human Resources,2022-10-15 06:23:16,2
973,Evelin,Blackmuir,1980-09-11,0,22106.2,Engineering,2022-10-21 12:33:24,4
974,Rubia,Tirkin,1991-07-11,1,28587.8,Support,2022-07-02 03:08:46,5
975,Chrissie,Pinney,1999-08-21,0,6580.52,Accounting,2022-04-21 15:29:32,5
976,Zilvia,Kasting,1985-01-06,1,12142.23,Business Development,2022-03-26 18:59:09,6
977,Ailis,Bartholin,1993-12-17,0,12944.96,Sales,2022-01-18 09:46:08,3
978,Roxanna,Rodenburgh,1995-07-22,0,19966.23,Services,2022-09-06 02:37:39,4
979,Jess,Road,1974-05-10,1,1583.2,Research and Development,2021-12-27 01:32:04,3
980,Bethena,Hassent,2000-06-20,0,29703.34,Engineering,2022-06-04 16:45:21,3
981,Jacynth,Bake,1974-09-27,1,17527.44,Accounting,2022-01-13 02:54:23,6
982,Constantia,Wheaton,1981-04-12,0,5454.38,Product Management,2022-07-09 00:29:48,4
983,Mei,Delany,1989-12-29,1,19300.03,Training,2022-08-09 22:19:55,2
984,Phillip,Goadsby,1988-10-28,0,22133.99,Marketing,2022-10-07 06:26:32,5
985,Maure,Goudy,1972-10-11,1,13697.04,Services,2022-09-16 12:45:55,2
986,Carita,Kingswood,1976-05-17,1,23552.85,Training,2022-03-26 03:31:41,4
987,Ailina,Nassey,1994-07-02,0,11915.91,Business Development,2022-01-11 09:59:15,3
988,Jud,Nott,1981-04-25,0,15911.56,Legal,2021-12-19 05:11:16,1
989,Christalle,Kliment,1994-02-12,1,2094.72,Marketing,2022-03-09 06:15:07,1
990,Erek,Hulkes,1978-01-07,0,14931.98,Services,2022-04-19 18:48:55,5
991,Phip,Goare,1974-01-13,1,27086.26,Services,2022-08-05 18:12:26,6
992,Elyse,Bogace,1976-06-24,0,10127.94,Legal,2022-08-13 22:39:25,4
993,Waverly,Yeatman,1976-10-19,1,13566.36,Support,2021-12-17 00:47:50,4
994,Lucina,St. Quentin,1980-12-13,1,24756.0,Legal,2022-06-09 03:23:32,3
995,Forrester,Silverthorn,1993-08-27,0,10225.84,Support,2022-06-20 17:42:32,6
996,Gwen,Ferries,1980-10-29,0,19331.63,Accounting,2022-07-31 01:55:48,2
997,Jaquelyn,Callam,1992-09-12,0,12895.3,Accounting,2022-06-01 21:27:48,1
998,Chrissy,Olliver,1996-02-22,0,11673.41,Research and Development,2022-08-19 19:12:09,2
999,Pauline,Cowden,1985-08-19,1,27104.95,Human Resources,2022-06-01 17:03:58,5
1000,Ursala,Marlon,1978-05-08,0,6199.02,Human Resources,2022-09-04 23:14:05,5
